Day,Month,Year,Hour,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
3,22,2004,23,1006.0,729.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106
3,23,2004,0,982.0,700.0,1204.0,72.0,1359.0,735.0,13.8,51.4,0.8071
3,23,2004,1,969.0,636.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163
3,23,2004,2,941.0,621.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444
3,23,2004,4,855.0,478.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483
3,23,2004,5,834.0,459.0,1908.0,22.0,1212.0,361.0,8.8,80.5,0.9147
3,23,2004,6,909.0,567.0,1542.0,47.0,1287.0,418.0,9.6,75.4,0.9004
3,23,2004,7,1061.0,745.0,1178.0,88.0,1429.0,616.0,9.8,75.0,0.9093
3,23,2004,8,1441.0,1124.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117
3,23,2004,9,1498.0,1325.0,684.0,132.0,2095.0,1329.0,11.2,69.7,0.9232
3,23,2004,10,1343.0,1185.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803
3,23,2004,11,1308.0,1166.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821
3,23,2004,12,1209.0,1097.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234
3,23,2004,13,1310.0,1207.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351
3,23,2004,14,1171.0,1064.0,881.0,110.0,1639.0,1097.0,16.0,42.4,0.7674
3,23,2004,15,1112.0,980.0,924.0,99.0,1589.0,900.0,14.1,49.8,0.7971
3,23,2004,16,1132.0,927.0,944.0,100.0,1570.0,781.0,12.0,61.1,0.8537
3,23,2004,17,1225.0,1111.0,818.0,122.0,1719.0,1013.0,13.6,54.6,0.8465
3,23,2004,18,1065.0,953.0,962.0,97.0,1514.0,790.0,13.7,49.5,0.7695
3,23,2004,19,1236.0,1084.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822
3,23,2004,20,1309.0,1126.0,812.0,128.0,1722.0,1205.0,11.5,58.2,0.7867
3,23,2004,21,1089.0,884.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881
3,23,2004,22,1000.0,776.0,1141.0,96.0,1375.0,896.0,12.0,54.9,0.7664
3,23,2004,23,1041.0,782.0,1105.0,86.0,1425.0,911.0,11.0,61.4,0.8057
3,24,2004,0,1045.0,756.0,1137.0,85.0,1411.0,902.0,11.1,62.2,0.8199
3,24,2004,1,997.0,744.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082
3,24,2004,2,948.0,634.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025
3,24,2004,4,908.0,559.0,1477.0,66.0,1287.0,721.0,10.2,62.7,0.7813
3,24,2004,5,892.0,522.0,1572.0,54.0,1255.0,648.0,10.9,58.6,0.7628
3,24,2004,6,954.0,561.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382
3,24,2004,7,1045.0,751.0,1186.0,75.0,1403.0,800.0,10.4,59.2,0.7455
3,24,2004,8,1383.0,1109.0,832.0,97.0,1706.0,1173.0,11.0,57.3,0.7501
3,24,2004,9,1597.0,1395.0,652.0,110.0,2080.0,1519.0,11.2,56.9,0.7565
3,24,2004,10,1318.0,1124.0,762.0,113.0,1770.0,1287.0,12.1,54.9,0.7734
3,24,2004,11,1138.0,898.0,950.0,88.0,1505.0,966.0,15.1,44.3,0.7535
3,24,2004,12,1098.0,842.0,1012.0,85.0,1440.0,828.0,15.6,40.6,0.7146
3,24,2004,13,1118.0,927.0,959.0,96.0,1477.0,825.0,16.9,34.6,0.6597
3,24,2004,14,1170.0,1009.0,879.0,106.0,1566.0,872.0,16.6,35.6,0.6697
3,24,2004,15,1112.0,842.0,1015.0,91.0,1494.0,680.0,11.3,63.9,0.8554
3,24,2004,16,1390.0,1028.0,829.0,126.0,1730.0,1002.0,9.6,81.1,0.972
3,24,2004,17,1353.0,1096.0,774.0,130.0,1783.0,1159.0,11.7,69.1,0.9497
3,24,2004,18,1260.0,1050.0,828.0,111.0,1722.0,979.0,10.7,68.5,0.8794
3,24,2004,19,1501.0,1302.0,681.0,134.0,2008.0,1311.0,10.7,67.3,0.8643
3,24,2004,20,1273.0,1130.0,795.0,136.0,1744.0,1071.0,10.8,65.7,0.8486
3,24,2004,21,1179.0,955.0,928.0,125.0,1571.0,899.0,10.3,66.3,0.8336
3,24,2004,22,1047.0,809.0,1064.0,108.0,1435.0,766.0,10.1,66.9,0.8248
3,24,2004,23,973.0,739.0,1186.0,87.0,1354.0,589.0,10.4,61.1,0.7717
3,25,2004,0,997.0,737.0,1168.0,89.0,1341.0,631.0,10.3,59.9,0.7516
3,25,2004,1,970.0,621.0,1400.0,58.0,1249.0,479.0,11.0,58.4,0.7686
3,25,2004,2,902.0,568.0,1450.0,54.0,1253.0,479.0,9.1,68.1,0.789
3,25,2004,4,858.0,490.0,1707.0,28.0,1212.0,378.0,9.3,72.3,0.8496
3,25,2004,5,878.0,457.0,1935.0,20.0,1158.0,344.0,9.9,66.8,0.8152
3,25,2004,6,893.0,540.0,1604.0,51.0,1268.0,413.0,7.6,83.2,0.8695
3,25,2004,7,1038.0,697.0,1260.0,82.0,1383.0,605.0,8.1,79.0,0.8544
3,25,2004,8,1320.0,1035.0,902.0,112.0,1721.0,991.0,8.7,74.6,0.8429
3,25,2004,9,1353.0,1235.0,740.0,119.0,1937.0,1175.0,8.6,75.1,0.8415
3,25,2004,10,1133.0,933.0,969.0,99.0,1552.0,923.0,9.7,69.7,0.8389
3,25,2004,11,1066.0,849.0,1039.0,98.0,1468.0,829.0,11.0,64.4,0.8447
3,25,2004,12,1027.0,809.0,1081.0,88.0,1442.0,733.0,13.6,53.0,0.8209
3,25,2004,13,1106.0,935.0,958.0,96.0,1570.0,819.0,14.2,48.4,0.778
3,25,2004,14,1038.0,907.0,976.0,81.0,1492.0,723.0,14.2,46.3,0.7438
3,25,2004,15,1084.0,924.0,986.0,92.0,1501.0,786.0,16.0,41.3,0.7462
3,25,2004,16,1105.0,982.0,939.0,105.0,1545.0,850.0,17.7,35.4,0.7094
3,25,2004,17,1102.0,957.0,968.0,88.0,1527.0,820.0,17.1,37.4,0.7225
3,25,2004,18,1240.0,1137.0,836.0,103.0,1748.0,991.0,14.9,40.5,0.6835
3,25,2004,19,1443.0,1418.0,666.0,141.0,2060.0,1454.0,13.4,47.8,0.7293
3,25,2004,20,1389.0,1341.0,692.0,133.0,1982.0,1488.0,12.6,52.5,0.7642
3,25,2004,21,1183.0,989.0,904.0,119.0,1539.0,1205.0,12.2,53.2,0.7555
3,25,2004,22,1014.0,798.0,1083.0,106.0,1376.0,909.0,10.6,56.1,0.714
3,25,2004,23,979.0,736.0,1154.0,92.0,1324.0,769.0,9.9,59.5,0.7276
3,26,2004,0,1048.0,787.0,1098.0,97.0,1373.0,835.0,9.6,61.1,0.7323
3,26,2004,1,1024.0,753.0,1131.0,91.0,1357.0,793.0,9.7,61.6,0.7425
3,26,2004,2,974.0,690.0,1208.0,83.0,1313.0,733.0,9.4,62.6,0.7398
3,26,2004,4,925.0,602.0,1398.0,59.0,1263.0,562.0,8.0,69.4,0.7459
3,26,2004,5,952.0,654.0,1210.0,73.0,1312.0,832.0,7.7,72.4,0.7655
3,26,2004,6,1005.0,713.0,1130.0,78.0,1363.0,924.0,8.0,71.8,0.7711
3,26,2004,7,1122.0,842.0,1015.0,90.0,1438.0,974.0,8.5,66.3,0.7375
3,26,2004,8,1351.0,1201.0,783.0,110.0,1828.0,1307.0,9.8,59.6,0.7214
3,26,2004,9,1408.0,1278.0,682.0,114.0,1928.0,1481.0,11.2,57.0,0.7544
3,26,2004,10,1304.0,1142.0,772.0,119.0,1747.0,1405.0,14.8,44.1,0.7407
3,26,2004,11,1207.0,1098.0,826.0,121.0,1664.0,1195.0,16.8,35.3,0.6729
3,26,2004,12,1099.0,1014.0,948.0,97.0,1503.0,868.0,19.2,27.1,0.5976
3,26,2004,13,1106.0,1068.0,915.0,99.0,1535.0,874.0,19.1,26.2,0.5741
3,26,2004,14,1009.0,916.0,1015.0,85.0,1391.0,738.0,16.3,30.8,0.5683
3,26,2004,15,962.0,776.0,1152.0,75.0,1279.0,550.0,14.2,36.8,0.5922
3,26,2004,16,1093.0,933.0,976.0,87.0,1454.0,777.0,13.4,41.0,0.6292
3,26,2004,17,1180.0,1023.0,886.0,102.0,1588.0,966.0,14.2,43.3,0.6982
3,26,2004,18,1168.0,1037.0,868.0,105.0,1580.0,990.0,12.1,45.6,0.6403
3,26,2004,19,1168.0,1063.0,876.0,98.0,1540.0,944.0,10.4,48.0,0.6046
3,26,2004,20,1140.0,1000.0,916.0,93.0,1490.0,962.0,10.0,51.1,0.628
3,26,2004,21,1001.0,811.0,1097.0,91.0,1308.0,778.0,9.8,50.8,0.6172
3,26,2004,22,953.0,743.0,1185.0,85.0,1252.0,690.0,9.7,50.4,0.6063
3,26,2004,23,972.0,715.0,1237.0,74.0,1258.0,644.0,9.9,50.2,0.6103
3,27,2004,0,1021.0,776.0,1144.0,87.0,1307.0,753.0,9.4,53.4,0.63
3,27,2004,1,940.0,664.0,1290.0,79.0,1232.0,646.0,8.6,57.8,0.6488
3,27,2004,2,1046.0,736.0,1142.0,78.0,1312.0,838.0,8.1,62.1,0.6746
3,27,2004,4,983.0,698.0,1209.0,63.0,1296.0,801.0,7.4,64.8,0.6683
3,27,2004,5,915.0,578.0,1417.0,48.0,1212.0,665.0,8.2,58.9,0.6444
3,27,2004,6,935.0,615.0,1373.0,59.0,1250.0,717.0,6.3,66.6,0.641
3,27,2004,7,976.0,669.0,1270.0,65.0,1266.0,795.0,7.2,62.9,0.6396
3,27,2004,8,1124.0,842.0,1050.0,71.0,1418.0,936.0,7.2,63.9,0.65
3,27,2004,9,1163.0,919.0,922.0,84.0,1530.0,1076.0,11.1,50.5,0.6654
3,27,2004,10,1167.0,966.0,942.0,93.0,1520.0,1016.0,15.5,36.1,0.6313
3,27,2004,11,1121.0,955.0,992.0,99.0,1451.0,834.0,17.8,29.2,0.592
3,27,2004,12,1071.0,940.0,994.0,93.0,1449.0,756.0,17.6,30.1,0.6013
3,27,2004,13,1065.0,979.0,950.0,96.0,1467.0,766.0,19.1,26.8,0.5861
3,27,2004,14,1157.0,1072.0,888.0,114.0,1596.0,905.0,17.7,28.6,0.5735
3,27,2004,15,1046.0,883.0,1051.0,101.0,1357.0,765.0,17.8,28.4,0.5737
3,27,2004,16,1147.0,1042.0,934.0,108.0,1538.0,830.0,18.7,26.0,0.5555
3,27,2004,17,1119.0,1022.0,916.0,117.0,1508.0,853.0,17.1,31.3,0.6038
3,27,2004,18,1210.0,1062.0,886.0,125.0,1586.0,981.0,15.8,36.1,0.644
3,27,2004,19,1306.0,1079.0,827.0,133.0,1621.0,1286.0,14.7,40.1,0.6657
3,27,2004,20,1258.0,1057.0,841.0,119.0,1633.0,1244.0,13.6,44.9,0.6991
3,27,2004,21,1148.0,930.0,948.0,107.0,1475.0,1056.0,12.5,48.1,0.6946
3,27,2004,22,1108.0,848.0,1023.0,96.0,1421.0,1003.0,11.8,50.8,0.7042
3,27,2004,23,1231.0,924.0,906.0,105.0,1483.0,1245.0,10.9,56.1,0.7326
3,28,2004,0,1293.0,937.0,930.0,102.0,1464.0,1200.0,10.9,55.9,0.7277
3,28,2004,1,1274.0,912.0,939.0,97.0,1451.0,1188.0,10.3,58.1,0.7278
3,28,2004,2,1135.0,827.0,1013.0,79.0,1395.0,1070.0,9.3,62.2,0.7294
3,28,2004,4,1010.0,769.0,1110.0,69.0,1396.0,895.0,8.3,64.9,0.7124
3,28,2004,5,870.0,626.0,1325.0,52.0,1284.0,755.0,9.6,58.5,0.7
3,28,2004,6,983.0,688.0,1251.0,62.0,1342.0,806.0,7.7,66.4,0.699
3,28,2004,7,995.0,691.0,1219.0,69.0,1321.0,836.0,7.4,68.0,0.7043
3,28,2004,8,1024.0,747.0,1136.0,75.0,1382.0,897.0,9.7,58.6,0.7035
3,28,2004,9,1163.0,880.0,959.0,83.0,1486.0,1073.0,12.5,50.1,0.7242
3,28,2004,10,1218.0,938.0,918.0,94.0,1501.0,1088.0,16.8,36.9,0.7018
3,28,2004,11,1210.0,958.0,933.0,96.0,1514.0,1036.0,19.2,31.3,0.6887
3,28,2004,12,1114.0,887.0,1020.0,86.0,1438.0,768.0,21.3,26.4,0.6607
3,28,2004,13,995.0,796.0,1159.0,72.0,1287.0,587.0,21.2,23.1,0.5768
3,28,2004,14,927.0,700.0,1285.0,53.0,1189.0,452.0,18.6,25.0,0.5319
3,28,2004,15,1002.0,754.0,1189.0,65.0,1260.0,470.0,18.0,27.3,0.5594
3,28,2004,16,987.0,727.0,1213.0,70.0,1244.0,502.0,18.2,28.3,0.5848
3,28,2004,17,993.0,714.0,1217.0,75.0,1238.0,516.0,17.0,31.4,0.6048
3,28,2004,18,1012.0,746.0,1174.0,86.0,1301.0,555.0,15.6,35.0,0.617
3,28,2004,19,1114.0,823.0,1068.0,94.0,1357.0,671.0,14.1,40.2,0.6438
3,28,2004,20,1093.0,789.0,1102.0,103.0,1329.0,788.0,13.4,43.2,0.6623
3,28,2004,21,968.0,669.0,1261.0,81.0,1246.0,538.0,12.3,46.8,0.6686
3,28,2004,22,960.0,666.0,1266.0,80.0,1224.0,544.0,11.9,46.5,0.6449
3,28,2004,23,942.0,648.0,1300.0,77.0,1204.0,500.0,11.5,46.6,0.6319
3,29,2004,0,888.0,598.0,1396.0,58.0,1156.0,417.0,10.6,48.0,0.6135
3,29,2004,1,818.0,524.0,1588.0,31.0,1071.0,341.0,10.7,45.8,0.5895
3,29,2004,2,840.0,509.0,1643.0,38.0,1076.0,352.0,10.4,46.6,0.5901
3,29,2004,4,864.0,516.0,1496.0,59.0,1153.0,502.0,11.3,46.9,0.628
3,29,2004,5,898.0,559.0,1441.0,70.0,1180.0,648.0,10.1,51.2,0.6341
3,29,2004,6,946.0,643.0,1309.0,75.0,1232.0,760.0,9.9,50.7,0.6167
3,29,2004,7,1309.0,1125.0,844.0,103.0,1687.0,1183.0,8.1,56.8,0.615
3,29,2004,8,1326.0,1289.0,714.0,134.0,1806.0,1431.0,10.9,44.1,0.5748
3,29,2004,9,966.0,786.0,1111.0,98.0,1258.0,705.0,11.8,37.6,0.5184
3,29,2004,10,975.0,793.0,1133.0,97.0,1254.0,637.0,13.9,33.2,0.5222
3,29,2004,11,988.0,803.0,1105.0,98.0,1293.0,658.0,15.6,30.1,0.5285
3,29,2004,12,971.0,786.0,1129.0,78.0,1272.0,546.0,16.5,29.0,0.5406
3,29,2004,13,1010.0,833.0,1070.0,83.0,1332.0,561.0,17.5,27.9,0.5517
3,29,2004,14,984.0,790.0,1131.0,92.0,1268.0,532.0,17.9,26.8,0.5446
3,29,2004,15,962.0,776.0,1131.0,81.0,1247.0,535.0,18.2,26.1,0.5387
3,29,2004,16,1012.0,801.0,1098.0,90.0,1289.0,525.0,18.0,27.1,0.5522
3,29,2004,17,1058.0,896.0,996.0,95.0,1358.0,603.0,17.0,28.9,0.5558
3,29,2004,18,1173.0,985.0,905.0,114.0,1477.0,802.0,16.1,31.3,0.568
3,29,2004,19,1127.0,907.0,957.0,106.0,1404.0,796.0,14.5,35.4,0.5839
3,29,2004,20,1020.0,797.0,1066.0,99.0,1302.0,689.0,13.2,37.9,0.5733
3,29,2004,21,949.0,700.0,1221.0,90.0,1178.0,553.0,13.1,34.4,0.517
3,29,2004,22,930.0,710.0,1278.0,82.0,1137.0,509.0,13.5,28.5,0.4405
3,29,2004,23,900.0,643.0,1339.0,74.0,1089.0,455.0,12.4,31.9,0.4583
3,30,2004,0,899.0,630.0,1418.0,76.0,1050.0,425.0,13.1,26.8,0.4023
3,30,2004,1,866.0,569.0,1468.0,66.0,1055.0,436.0,11.6,33.6,0.4595
3,30,2004,2,900.0,563.0,1402.0,73.0,1130.0,618.0,10.5,42.9,0.5442
3,30,2004,4,897.0,529.0,1462.0,69.0,1101.0,693.0,12.2,37.2,0.5277
3,30,2004,5,956.0,605.0,1341.0,71.0,1117.0,691.0,12.9,33.9,0.5037
3,30,2004,6,1054.0,779.0,1080.0,98.0,1266.0,1013.0,11.3,40.3,0.5376
3,30,2004,7,1343.0,1096.0,839.0,115.0,1587.0,1311.0,11.9,38.4,0.5341
3,30,2004,8,1584.0,1399.0,642.0,130.0,1947.0,1675.0,13.3,35.6,0.5416
3,30,2004,9,1556.0,1337.0,674.0,150.0,1852.0,1689.0,16.3,28.8,0.5305
3,30,2004,10,1565.0,1324.0,695.0,159.0,1872.0,1688.0,17.9,28.2,0.5741
3,30,2004,11,1429.0,1251.0,734.0,146.0,1754.0,1548.0,18.3,26.6,0.5529
3,30,2004,12,1419.0,1267.0,742.0,138.0,1763.0,1490.0,20.8,22.5,0.5463
3,30,2004,13,1373.0,1213.0,791.0,128.0,1711.0,1354.0,22.4,20.0,0.5352
3,30,2004,14,1185.0,992.0,942.0,97.0,1448.0,1014.0,20.9,21.7,0.5295
3,30,2004,15,1122.0,897.0,991.0,91.0,1372.0,831.0,19.1,26.5,0.579
3,30,2004,16,1085.0,820.0,1060.0,81.0,1325.0,699.0,18.1,30.6,0.6295
3,30,2004,17,1249.0,968.0,874.0,99.0,1527.0,926.0,17.3,34.7,0.6788
3,30,2004,18,1236.0,962.0,853.0,101.0,1532.0,928.0,15.8,40.4,0.7228
3,30,2004,19,1334.0,1047.0,815.0,106.0,1638.0,1038.0,15.9,42.0,0.7541
3,30,2004,20,1264.0,928.0,884.0,102.0,1534.0,1035.0,15.9,43.5,0.779
3,30,2004,21,1073.0,746.0,1072.0,84.0,1360.0,789.0,15.0,46.1,0.7833
3,30,2004,22,1053.0,701.0,1147.0,81.0,1323.0,692.0,15.1,44.6,0.7574
3,30,2004,23,1098.0,747.0,1094.0,91.0,1360.0,764.0,14.9,43.5,0.7302
3,31,2004,0,1029.0,702.0,1180.0,82.0,1287.0,639.0,14.8,41.0,0.685
3,31,2004,1,973.0,631.0,1287.0,64.0,1240.0,541.0,14.8,40.8,0.6814
3,31,2004,2,972.0,639.0,1222.0,70.0,1256.0,678.0,14.8,40.8,0.6834
3,31,2004,4,851.0,477.0,1699.0,26.0,1064.0,343.0,14.5,36.1,0.5928
3,31,2004,5,909.0,545.0,1473.0,58.0,1131.0,436.0,14.6,36.0,0.5947
3,31,2004,6,1038.0,684.0,1220.0,93.0,1279.0,688.0,14.4,38.5,0.6291
3,31,2004,7,1636.0,1168.0,721.0,110.0,1926.0,1438.0,13.8,58.2,0.9129
3,31,2004,8,1580.0,1295.0,639.0,115.0,1957.0,1489.0,13.2,61.1,0.9256
3,31,2004,9,1262.0,924.0,872.0,125.0,1576.0,1093.0,10.4,74.4,0.9384
3,31,2004,10,1197.0,837.0,957.0,118.0,1498.0,965.0,11.5,71.0,0.9582
3,31,2004,11,1277.0,886.0,902.0,109.0,1579.0,1004.0,12.2,70.0,0.9924
3,31,2004,12,1430.0,1025.0,779.0,123.0,1772.0,1166.0,12.3,73.3,1.0442
3,31,2004,13,1242.0,944.0,846.0,114.0,1638.0,991.0,11.3,78.1,1.0411
3,31,2004,14,1349.0,1023.0,804.0,114.0,1748.0,1054.0,13.6,69.2,1.0746
3,31,2004,15,1390.0,1100.0,755.0,119.0,1799.0,1192.0,14.9,59.3,0.9974
3,31,2004,16,1224.0,980.0,850.0,111.0,1637.0,1055.0,15.7,50.9,0.8997
3,31,2004,17,1253.0,1026.0,810.0,103.0,1681.0,1048.0,15.2,52.9,0.9087
3,31,2004,18,1312.0,1041.0,821.0,103.0,1712.0,1073.0,15.5,50.8,0.8881
3,31,2004,19,1254.0,1033.0,819.0,107.0,1669.0,1068.0,14.3,52.9,0.8581
3,31,2004,20,1198.0,953.0,882.0,105.0,1588.0,1019.0,13.2,56.0,0.8446
3,31,2004,21,1060.0,787.0,1044.0,91.0,1418.0,833.0,12.6,57.0,0.8315
3,31,2004,22,1050.0,769.0,1078.0,79.0,1409.0,759.0,12.3,57.8,0.8224
3,31,2004,23,1029.0,754.0,1098.0,79.0,1395.0,749.0,12.0,58.4,0.8164
4,1,2004,0,1143.0,825.0,986.0,86.0,1477.0,978.0,12.0,61.6,0.8593
4,1,2004,1,1044.0,770.0,1031.0,70.0,1425.0,944.0,11.5,63.9,0.8652
4,1,2004,2,1034.0,716.0,1085.0,55.0,1405.0,891.0,10.7,67.2,0.863
4,1,2004,4,909.0,615.0,1237.0,49.0,1322.0,790.0,10.2,66.6,0.8299
4,1,2004,5,996.0,648.0,1176.0,50.0,1340.0,852.0,11.0,63.7,0.8325
4,1,2004,6,1154.0,876.0,1002.0,67.0,1561.0,987.0,9.6,68.8,0.8243
4,1,2004,7,1510.0,1291.0,675.0,94.0,1949.0,1435.0,9.5,69.6,0.8273
4,1,2004,8,1722.0,1595.0,539.0,119.0,2439.0,1798.0,11.9,60.9,0.8455
4,1,2004,9,1512.0,1323.0,631.0,139.0,2001.0,1677.0,16.2,48.6,0.8892
4,1,2004,10,1258.0,1040.0,800.0,113.0,1701.0,1282.0,19.2,39.6,0.8693
4,1,2004,11,1094.0,850.0,970.0,88.0,1489.0,871.0,19.7,38.4,0.8743
4,1,2004,12,1129.0,875.0,974.0,73.0,1524.0,759.0,20.6,36.7,0.8797
4,1,2004,13,1125.0,924.0,937.0,73.0,1542.0,790.0,21.8,33.9,0.8771
4,1,2004,14,1258.8,1025.3,869.75,72.0,1655.5,1171.2,15.844999999999999,50.035000000000004,0.8556549999999998
4,1,2004,15,1258.8,1025.3,869.75,81.0,1655.5,1171.2,15.844999999999999,50.035000000000004,0.8556549999999998
4,1,2004,16,1258.8,1025.3,869.75,93.0,1655.5,1171.2,15.844999999999999,50.035000000000004,0.8556549999999998
4,1,2004,17,1308.0,1193.0,793.0,106.0,1193.0,1187.0,23.6,27.5,0.7913
4,1,2004,18,1529.0,1331.0,700.0,132.0,2028.0,1399.0,22.8,32.1,0.8814
4,1,2004,19,1592.0,1429.0,624.0,164.0,2089.0,1644.0,20.8,36.7,0.8878
4,1,2004,20,1536.0,1302.0,666.0,161.0,1922.0,1599.0,18.3,40.9,0.8493
4,1,2004,21,1192.0,1007.0,827.0,124.0,1604.0,1223.0,16.8,44.0,0.8341
4,1,2004,22,1186.0,976.0,844.0,113.0,1570.0,1200.0,15.8,48.0,0.8569
4,1,2004,23,1203.0,920.0,898.0,103.0,1529.0,1118.0,14.9,52.0,0.8757
4,2,2004,0,1139.0,899.0,921.0,104.0,1514.0,1067.0,14.1,54.4,0.8701
4,2,2004,1,1072.0,795.0,986.0,93.0,1442.0,1048.0,13.3,58.8,0.8922
4,2,2004,2,954.0,667.0,1180.0,60.0,1350.0,718.0,13.3,60.9,0.9229
4,2,2004,4,926.0,638.0,1195.0,52.0,1342.0,749.0,11.2,65.9,0.8775
4,2,2004,5,968.0,628.0,1197.0,66.0,1372.0,737.0,11.3,72.9,0.9738
4,2,2004,6,1067.0,727.0,1055.0,82.0,1448.0,903.0,11.4,71.8,0.9671
4,2,2004,7,1386.0,1083.0,798.0,109.0,1833.0,1159.0,11.9,73.7,1.0254
4,2,2004,8,1474.0,1306.0,634.0,114.0,2060.0,1365.0,12.6,70.2,1.0221
4,2,2004,9,1569.0,1316.0,634.0,139.0,2054.0,1510.0,13.6,65.3,1.0136
4,2,2004,10,1375.0,1177.0,706.0,127.0,1898.0,1386.0,16.9,52.3,1.0013
4,2,2004,11,1328.0,1123.0,738.0,127.0,1821.0,1368.0,19.4,44.1,0.9855
4,2,2004,12,1341.0,1176.0,748.0,135.0,1825.0,1347.0,22.9,33.8,0.9322
4,2,2004,13,1297.0,1183.0,765.0,130.0,1773.0,1242.0,23.6,31.3,0.9001
4,2,2004,14,1303.0,1139.0,790.0,126.0,1761.0,1138.0,24.7,30.5,0.9371
4,2,2004,15,1281.0,1116.0,809.0,121.0,1703.0,1080.0,26.1,27.3,0.9101
4,2,2004,16,1248.0,1103.0,872.0,122.0,1632.0,1002.0,27.6,22.8,0.8288
4,2,2004,17,1382.0,1288.0,778.0,138.0,1799.0,1212.0,26.9,22.3,0.7792
4,2,2004,18,1491.0,1385.0,685.0,165.0,1915.0,1486.0,24.3,30.1,0.9012
4,2,2004,19,1620.0,1407.0,641.0,154.0,2052.0,1567.0,21.2,40.1,0.9978
4,2,2004,20,1693.0,1439.0,618.0,168.0,2083.0,1723.0,19.4,42.5,0.9483
4,2,2004,21,1374.0,1121.0,771.0,146.0,1685.0,1399.0,18.5,43.0,0.9074
4,2,2004,22,1287.0,982.0,841.0,124.0,1582.0,1291.0,17.8,47.0,0.9467
4,2,2004,23,1408.0,1052.0,761.0,124.0,1684.0,1443.0,16.8,53.2,1.01
4,3,2004,0,1254.0,941.0,828.0,106.0,1566.0,1270.0,17.1,51.8,0.999
4,3,2004,1,1141.0,827.0,936.0,88.0,1488.0,1110.0,16.2,54.2,0.9933
4,3,2004,2,1141.0,777.0,986.0,83.0,1455.0,1060.0,15.1,58.2,0.9886
4,3,2004,4,986.0,651.0,1145.0,74.0,1380.0,891.0,14.5,58.0,0.9488
4,3,2004,5,1005.0,673.0,1103.0,64.0,1387.0,905.0,13.7,61.6,0.9631
4,3,2004,6,1041.0,683.0,1112.0,69.0,1398.0,899.0,13.9,59.6,0.9408
4,3,2004,7,1272.0,959.0,846.0,91.0,1660.0,1136.0,13.3,61.7,0.9399
4,3,2004,8,1436.0,1154.0,704.0,96.0,1872.0,1391.0,15.1,55.8,0.9486
4,3,2004,9,1472.0,1126.0,720.0,106.0,1816.0,1460.0,17.0,50.5,0.9684
4,5,2004,10,1461.0,1127.0,703.0,124.0,1836.0,1451.0,15.6,57.4,1.0075
4,5,2004,11,1430.0,1107.0,713.0,121.0,1853.0,1409.0,16.6,55.2,1.0382
4,5,2004,12,1498.0,1171.0,684.0,114.0,1942.0,1434.0,17.0,54.3,1.0434
4,5,2004,13,1454.0,1162.0,682.0,114.0,1915.0,1457.0,18.0,51.5,1.0552
4,5,2004,14,1402.0,1069.0,733.0,106.0,1793.0,1325.0,19.5,47.5,1.0653
4,5,2004,15,1327.0,971.0,803.0,89.0,1705.0,1120.0,21.6,41.7,1.0606
4,5,2004,16,1273.0,963.0,832.0,82.0,1662.0,931.0,22.2,38.3,1.0106
4,5,2004,17,1457.0,1190.0,678.0,111.0,1877.0,1212.0,20.3,42.8,1.0053
4,5,2004,18,1543.0,1290.0,631.0,132.0,2011.0,1353.0,19.7,45.4,1.0312
4,5,2004,19,1499.0,1239.0,651.0,121.0,1957.0,1359.0,18.8,47.5,1.0199
4,5,2004,20,1378.0,1102.0,742.0,116.0,1796.0,1273.0,17.9,49.4,1.0064
4,5,2004,21,1243.0,928.0,852.0,100.0,1622.0,1079.0,17.5,50.9,1.009
4,5,2004,22,1196.0,885.0,884.0,89.0,1589.0,973.0,17.4,51.8,1.023
4,5,2004,23,1137.0,869.0,890.0,92.0,1554.0,951.0,17.0,53.9,1.0363
4,6,2004,0,1015.0,718.0,1065.0,71.0,1428.0,714.0,16.6,55.4,1.0408
4,6,2004,1,978.0,635.0,1188.0,51.0,1382.0,579.0,15.9,57.0,1.0224
4,6,2004,2,933.0,547.0,1357.0,39.0,1336.0,542.0,15.0,59.2,1.0059
4,6,2004,4,908.0,569.0,1303.0,35.0,1360.0,526.0,14.1,61.6,0.9883
4,6,2004,5,980.0,677.0,1141.0,64.0,1435.0,659.0,14.6,58.8,0.9711
4,6,2004,6,1236.0,920.0,880.0,94.0,1641.0,1012.0,14.4,58.9,0.9594
4,6,2004,7,1664.0,1407.0,594.0,134.0,2198.0,1564.0,15.3,55.2,0.9538
